QID,title,titleSlug,difficulty,acceptanceRate,paidOnly,topicTags,categorySlug
254,Factor Combinations,factor-combinations,Medium,49.303284232976026,True,"array,backtracking",algorithms
255,Verify Preorder Sequence in Binary Search Tree,verify-preorder-sequence-in-binary-search-tree,Medium,48.6296995982226,True,"stack,tree,binary-search-tree,recursion,monotonic-stack,binary-tree",algorithms
256,Paint House,paint-house,Medium,61.73590570232387,True,"array,dynamic-programming",algorithms
257,Binary Tree Paths,binary-tree-paths,Easy,62.69504316805564,False,"string,backtracking,tree,depth-first-search,binary-tree",algorithms
258,Add Digits,add-digits,Easy,66.08944632563409,False,"math,simulation,number-theory",algorithms
259,3Sum Smaller,3sum-smaller,Medium,50.56070034579214,True,"array,two-pointers,binary-search,sorting",algorithms
260,Single Number III,single-number-iii,Medium,68.0041894273404,False,"array,bit-manipulation",algorithms
261,Graph Valid Tree,graph-valid-tree,Medium,47.59020296233514,True,"depth-first-search,breadth-first-search,union-find,graph",algorithms
262,Trips and Users,trips-and-users,Hard,36.2540997985908,False,database,database
263,Ugly Number,ugly-number,Easy,41.97987687350766,False,math,algorithms
264,Ugly Number II,ugly-number-ii,Medium,46.16357864621031,False,"hash-table,math,dynamic-programming,heap-priority-queue",algorithms
265,Paint House II,paint-house-ii,Hard,54.11708447517979,True,"array,dynamic-programming",algorithms
266,Palindrome Permutation,palindrome-permutation,Easy,66.47592149589178,True,"hash-table,string,bit-manipulation",algorithms
267,Palindrome Permutation II,palindrome-permutation-ii,Medium,40.94636780020982,True,"hash-table,string,backtracking",algorithms
268,Missing Number,missing-number,Easy,64.31653290740465,False,"array,hash-table,math,binary-search,bit-manipulation,sorting",algorithms
269,Alien Dictionary,alien-dictionary,Hard,35.504905438116666,True,"array,string,depth-first-search,breadth-first-search,graph,topological-sort",algorithms
270,Closest Binary Search Tree Value,closest-binary-search-tree-value,Easy,52.96841921853901,True,"binary-search,tree,depth-first-search,binary-search-tree,binary-tree",algorithms
271,Encode and Decode Strings,encode-and-decode-strings,Medium,45.0762691197256,True,"array,string,design",algorithms
272,Closest Binary Search Tree Value II,closest-binary-search-tree-value-ii,Hard,58.688492432220364,True,"two-pointers,stack,tree,depth-first-search,binary-search-tree,heap-priority-queue,binary-tree",algorithms
273,Integer to English Words,integer-to-english-words,Hard,30.25007005945769,False,"math,string,recursion",algorithms
274,H-Index,h-index,Medium,38.526333033008434,False,"array,sorting,counting-sort",algorithms
275,H-Index II,h-index-ii,Medium,37.85425946132885,False,"array,binary-search",algorithms
276,Paint Fence,paint-fence,Medium,45.321195947962565,True,dynamic-programming,algorithms
277,Find the Celebrity,find-the-celebrity,Medium,46.88471749589298,True,"two-pointers,graph,interactive",algorithms
278,First Bad Version,first-bad-version,Easy,43.88728940516412,False,"binary-search,interactive",algorithms
279,Perfect Squares,perfect-squares,Medium,53.040564294743774,False,"math,dynamic-programming,breadth-first-search",algorithms
280,Wiggle Sort,wiggle-sort,Medium,67.43588349552951,True,"array,greedy,sorting",algorithms
281,Zigzag Iterator,zigzag-iterator,Medium,63.330536380366794,True,"array,design,queue,iterator",algorithms
282,Expression Add Operators,expression-add-operators,Hard,39.43249158946809,False,"math,string,backtracking",algorithms
283,Move Zeroes,move-zeroes,Easy,61.43369786109205,False,"array,two-pointers",algorithms
284,Peeking Iterator,peeking-iterator,Medium,59.07362167564266,False,"array,design,iterator",algorithms
285,Inorder Successor in BST,inorder-successor-in-bst,Medium,49.19652478342637,True,"tree,depth-first-search,binary-search-tree,binary-tree",algorithms
286,Walls and Gates,walls-and-gates,Medium,60.898213173007285,True,"array,breadth-first-search,matrix",algorithms
287,Find the Duplicate Number,find-the-duplicate-number,Medium,59.35205270943117,False,"array,two-pointers,binary-search,bit-manipulation",algorithms
288,Unique Word Abbreviation,unique-word-abbreviation,Medium,25.909744597964796,True,"array,hash-table,string,design",algorithms
289,Game of Life,game-of-life,Medium,68.2952191254151,False,"array,matrix,simulation",algorithms
290,Word Pattern,word-pattern,Easy,41.73493430461669,False,"hash-table,string",algorithms
291,Word Pattern II,word-pattern-ii,Medium,47.356744507917554,True,"hash-table,string,backtracking",algorithms
292,Nim Game,nim-game,Easy,56.415666558546874,False,"math,brainteaser,game-theory",algorithms
293,Flip Game,flip-game,Easy,63.49384640709575,True,string,algorithms
294,Flip Game II,flip-game-ii,Medium,51.99498155646876,True,"math,dynamic-programming,backtracking,memoization,game-theory",algorithms
295,Find Median from Data Stream,find-median-from-data-stream,Hard,51.51007451170583,False,"two-pointers,design,sorting,heap-priority-queue,data-stream",algorithms
296,Best Meeting Point,best-meeting-point,Hard,60.257921142126,True,"array,math,sorting,matrix",algorithms
297,Serialize and Deserialize Binary Tree,serialize-and-deserialize-binary-tree,Hard,56.08544909404508,False,"string,tree,depth-first-search,breadth-first-search,design,binary-tree",algorithms
298,Binary Tree Longest Consecutive Sequence,binary-tree-longest-consecutive-sequence,Medium,53.210316456637855,True,"tree,depth-first-search,binary-tree",algorithms
299,Bulls and Cows,bulls-and-cows,Medium,49.8587653166579,False,"hash-table,string,counting",algorithms
300,Longest Increasing Subsequence,longest-increasing-subsequence,Medium,53.57637371413294,False,"array,binary-search,dynamic-programming",algorithms
301,Remove Invalid Parentheses,remove-invalid-parentheses,Hard,47.53053026690109,False,"string,backtracking,breadth-first-search",algorithms
302,Smallest Rectangle Enclosing Black Pixels,smallest-rectangle-enclosing-black-pixels,Hard,58.71897691557386,True,"array,binary-search,depth-first-search,breadth-first-search,matrix",algorithms
303,Range Sum Query - Immutable,range-sum-query-immutable,Easy,61.64494331338911,False,"array,design,prefix-sum",algorithms
304,Range Sum Query 2D - Immutable,range-sum-query-2d-immutable,Medium,53.69774919614147,False,"array,design,matrix,prefix-sum",algorithms
305,Number of Islands II,number-of-islands-ii,Hard,39.57780867045946,True,"array,union-find",algorithms
306,Additive Number,additive-number,Medium,31.28829347039504,False,"string,backtracking",algorithms
307,Range Sum Query - Mutable,range-sum-query-mutable,Medium,40.77327091193303,False,"array,design,binary-indexed-tree,segment-tree",algorithms
308,Range Sum Query 2D - Mutable,range-sum-query-2d-mutable,Hard,43.6715695616269,True,"array,design,binary-indexed-tree,segment-tree,matrix",algorithms
309,Best Time to Buy and Sell Stock with Cooldown,best-time-to-buy-and-sell-stock-with-cooldown,Medium,57.47061499772519,False,"array,dynamic-programming",algorithms
310,Minimum Height Trees,minimum-height-trees,Medium,38.71268269576156,False,"depth-first-search,breadth-first-search,graph,topological-sort",algorithms
311,Sparse Matrix Multiplication,sparse-matrix-multiplication,Medium,67.84079764628964,True,"array,hash-table,matrix",algorithms
312,Burst Balloons,burst-balloons,Hard,58.179310096110505,False,"array,dynamic-programming",algorithms
313,Super Ugly Number,super-ugly-number,Medium,45.29613898475061,False,"array,math,dynamic-programming",algorithms
314,Binary Tree Vertical Order Traversal,binary-tree-vertical-order-traversal,Medium,52.9265951483225,True,"hash-table,tree,depth-first-search,breadth-first-search,binary-tree",algorithms
315,Count of Smaller Numbers After Self,count-of-smaller-numbers-after-self,Hard,42.387250810088574,False,"array,binary-search,divide-and-conquer,binary-indexed-tree,segment-tree,merge-sort,ordered-set",algorithms
316,Remove Duplicate Letters,remove-duplicate-letters,Medium,48.96295577874906,False,"string,stack,greedy,monotonic-stack",algorithms
317,Shortest Distance from All Buildings,shortest-distance-from-all-buildings,Hard,42.71181935380976,True,"array,breadth-first-search,matrix",algorithms
318,Maximum Product of Word Lengths,maximum-product-of-word-lengths,Medium,59.828438873840504,False,"array,string,bit-manipulation",algorithms
319,Bulb Switcher,bulb-switcher,Medium,52.5255282296431,False,"math,brainteaser",algorithms
320,Generalized Abbreviation,generalized-abbreviation,Medium,58.05589878352274,True,"string,backtracking,bit-manipulation",algorithms
321,Create Maximum Number,create-maximum-number,Hard,29.552274142660828,False,"stack,greedy,monotonic-stack",algorithms
322,Coin Change,coin-change,Medium,43.126524110042276,False,"array,dynamic-programming,breadth-first-search",algorithms
323,Number of Connected Components in an Undirected Graph,number-of-connected-components-in-an-undirected-graph,Medium,62.47765661748984,True,"depth-first-search,breadth-first-search,union-find,graph",algorithms
324,Wiggle Sort II,wiggle-sort-ii,Medium,33.8780049427095,False,"array,divide-and-conquer,sorting,quickselect",algorithms
325,Maximum Size Subarray Sum Equals k,maximum-size-subarray-sum-equals-k,Medium,49.359600443951166,True,"array,hash-table,prefix-sum",algorithms
326,Power of Three,power-of-three,Easy,46.04227909652482,False,"math,recursion",algorithms
327,Count of Range Sum,count-of-range-sum,Hard,35.74569104082693,False,"array,binary-search,divide-and-conquer,binary-indexed-tree,segment-tree,merge-sort,ordered-set",algorithms
328,Odd Even Linked List,odd-even-linked-list,Medium,61.35350833935881,False,linked-list,algorithms
329,Longest Increasing Path in a Matrix,longest-increasing-path-in-a-matrix,Hard,53.01739156240486,False,"array,dynamic-programming,depth-first-search,breadth-first-search,graph,topological-sort,memoization,matrix",algorithms
330,Patching Array,patching-array,Hard,40.94126061914143,False,"array,greedy",algorithms
331,Verify Preorder Serialization of a Binary Tree,verify-preorder-serialization-of-a-binary-tree,Medium,44.86274169542205,False,"string,stack,tree,binary-tree",algorithms
332,Reconstruct Itinerary,reconstruct-itinerary,Hard,43.412807489724656,False,"depth-first-search,graph,eulerian-circuit",algorithms
333,Largest BST Subtree,largest-bst-subtree,Medium,43.25970830082228,True,"dynamic-programming,tree,depth-first-search,binary-search-tree,binary-tree",algorithms
334,Increasing Triplet Subsequence,increasing-triplet-subsequence,Medium,40.83926486125786,False,"array,greedy",algorithms
335,Self Crossing,self-crossing,Hard,29.739492425585933,False,"array,math,geometry",algorithms
336,Palindrome Pairs,palindrome-pairs,Hard,35.03026384133479,False,"array,hash-table,string,trie",algorithms
337,House Robber III,house-robber-iii,Medium,54.08288304582759,False,"dynamic-programming,tree,depth-first-search,binary-tree",algorithms
338,Counting Bits,counting-bits,Easy,77.67666042172795,False,"dynamic-programming,bit-manipulation",algorithms
339,Nested List Weight Sum,nested-list-weight-sum,Medium,82.65722766482253,True,"depth-first-search,breadth-first-search",algorithms
340,Longest Substring with At Most K Distinct Characters,longest-substring-with-at-most-k-distinct-characters,Medium,48.41835065556031,True,"hash-table,string,sliding-window",algorithms
341,Flatten Nested List Iterator,flatten-nested-list-iterator,Medium,64.15408449097356,False,"stack,tree,depth-first-search,design,queue,iterator",algorithms
342,Power of Four,power-of-four,Easy,47.57578209405594,False,"math,bit-manipulation,recursion",algorithms
343,Integer Break,integer-break,Medium,59.993698216165505,False,"math,dynamic-programming",algorithms
344,Reverse String,reverse-string,Easy,77.34875976460873,False,"two-pointers,string",algorithms
345,Reverse Vowels of a String,reverse-vowels-of-a-string,Easy,51.61735351222261,False,"two-pointers,string",algorithms
346,Moving Average from Data Stream,moving-average-from-data-stream,Easy,77.38582212288618,True,"array,design,queue,data-stream",algorithms
347,Top K Frequent Elements,top-k-frequent-elements,Medium,62.88252376864701,False,"array,hash-table,divide-and-conquer,sorting,heap-priority-queue,bucket-sort,counting,quickselect",algorithms
348,Design Tic-Tac-Toe,design-tic-tac-toe,Medium,57.73049168281633,True,"array,hash-table,design,matrix,simulation",algorithms
349,Intersection of Two Arrays,intersection-of-two-arrays,Easy,71.84052807238295,False,"array,hash-table,two-pointers,binary-search,sorting",algorithms
350,Intersection of Two Arrays II,intersection-of-two-arrays-ii,Easy,56.228118624781466,False,"array,hash-table,two-pointers,binary-search,sorting",algorithms
351,Android Unlock Patterns,android-unlock-patterns,Medium,51.74365528574037,True,"dynamic-programming,backtracking",algorithms
352,Data Stream as Disjoint Intervals,data-stream-as-disjoint-intervals,Hard,59.81866610835834,False,"binary-search,design,ordered-set",algorithms
353,Design Snake Game,design-snake-game,Medium,38.72486009628308,True,"array,hash-table,design,queue,simulation",algorithms
354,Russian Doll Envelopes,russian-doll-envelopes,Hard,37.27046519420169,False,"array,binary-search,dynamic-programming,sorting",algorithms
355,Design Twitter,design-twitter,Medium,38.61225920161615,False,"hash-table,linked-list,design,heap-priority-queue",algorithms
356,Line Reflection,line-reflection,Medium,35.18065843241797,True,"array,hash-table,math",algorithms
357,Count Numbers with Unique Digits,count-numbers-with-unique-digits,Medium,52.43915439367599,False,"math,dynamic-programming,backtracking",algorithms
358,Rearrange String k Distance Apart,rearrange-string-k-distance-apart,Hard,38.462734464401215,True,"hash-table,string,greedy,sorting,heap-priority-queue,counting",algorithms
359,Logger Rate Limiter,logger-rate-limiter,Easy,75.66722918572147,True,"hash-table,design",algorithms
360,Sort Transformed Array,sort-transformed-array,Medium,55.348695120886795,True,"array,math,two-pointers,sorting",algorithms
361,Bomb Enemy,bomb-enemy,Medium,51.58955435708204,True,"array,dynamic-programming,matrix",algorithms
