problem_name,bug_path,correct_path,debugged_path,bug_type,ngram_match,weighted_ngram_match,syntax_match,dataflow_match,codebleu_bug,codebleu_debugged,difference
Boats to Save People_condition,../data/formatted/buggy_codes/Boats to Save People_condition.java,../data/formatted/correct_codes/Boats to Save People.java,../data/formatted/debugged_codes_f_n/Boats to Save People_condition.java,condition,,,,,0.8014328423237165,0.7181157739922761,-0.08331706833144037
Booking Concert Tickets in Groups_nobug,../data/formatted/buggy_codes/Booking Concert Tickets in Groups_nobug.java,../data/formatted/correct_codes/Booking Concert Tickets in Groups.java,../data/formatted/debugged_codes_f_n/Booking Concert Tickets in Groups_nobug.java,nobug,,,,,0.9591445745087404,0.6680020549166402,-0.29114251959210014
Brace Expansion II_character,../data/formatted/buggy_codes/Brace Expansion II_character.java,../data/formatted/correct_codes/Brace Expansion II.java,../data/formatted/debugged_codes_f_n/Brace Expansion II_character.java,character,,,,,0.915297160063291,0.7151891439485187,-0.20010801611477225
Break a Palindrome_nobug,../data/formatted/buggy_codes/Break a Palindrome_nobug.java,../data/formatted/correct_codes/Break a Palindrome.java,../data/formatted/debugged_codes_f_n/Break a Palindrome_nobug.java,nobug,,,,,0.8839152757651065,0.8839152757651065,0.0
Brick Wall_condition,../data/formatted/buggy_codes/Brick Wall_condition.java,../data/formatted/correct_codes/Brick Wall.java,../data/formatted/debugged_codes_f_n/Brick Wall_condition.java,condition,,,,,0.9036387280344587,0.9332479629376389,0.029609234903180237
Bricks Falling When Hit_character,../data/formatted/buggy_codes/Bricks Falling When Hit_character.java,../data/formatted/correct_codes/Bricks Falling When Hit.java,../data/formatted/debugged_codes_f_n/Bricks Falling When Hit_character.java,character,,,,,0.9466477814865133,0.7527233909341928,-0.19392439055232047
Broken Calculator_nobug,../data/formatted/buggy_codes/Broken Calculator_nobug.java,../data/formatted/correct_codes/Broken Calculator.java,../data/formatted/debugged_codes_f_n/Broken Calculator_nobug.java,nobug,,,,,0.9481818869617447,0.9201697371761739,-0.02801214978557076
Buddy Strings_nobug,../data/formatted/buggy_codes/Buddy Strings_nobug.java,../data/formatted/correct_codes/Buddy Strings.java,../data/formatted/debugged_codes_f_n/Buddy Strings_nobug.java,nobug,,,,,0.9003186685086213,0.8534655535529301,-0.04685311495569122
Build an Array With Stack Operations_condition,../data/formatted/buggy_codes/Build an Array With Stack Operations_condition.java,../data/formatted/correct_codes/Build an Array With Stack Operations.java,../data/formatted/debugged_codes_f_n/Build an Array With Stack Operations_condition.java,condition,,,,,0.8235889921733607,0.8573900049348641,0.03380101276150338
Build Array from Permutation_condition,../data/formatted/buggy_codes/Build Array from Permutation_condition.java,../data/formatted/correct_codes/Build Array from Permutation.java,../data/formatted/debugged_codes_f_n/Build Array from Permutation_condition.java,condition,,,,,0.9222508656982298,0.9570479120131157,0.03479704631488589
Build Array Where You Can Find The Maximum Exactly K Comparisons_value,../data/formatted/buggy_codes/Build Array Where You Can Find The Maximum Exactly K Comparisons_value.java,../data/formatted/correct_codes/Build Array Where You Can Find The Maximum Exactly K Comparisons.java,../data/formatted/debugged_codes_f_n/Build Array Where You Can Find The Maximum Exactly K Comparisons_value.java,value,,,,,0.9266023852102706,0.9093298532342969,-0.01727253197597367
Building Boxes_value,../data/formatted/buggy_codes/Building Boxes_value.java,../data/formatted/correct_codes/Building Boxes.java,../data/formatted/debugged_codes_f_n/Building Boxes_value.java,value,,,,,0.9238445478294433,0.9279424582366782,0.00409791040723495
Bulb Switcher II_operation,../data/formatted/buggy_codes/Bulb Switcher II_operation.java,../data/formatted/correct_codes/Bulb Switcher II.java,../data/formatted/debugged_codes_f_n/Bulb Switcher II_operation.java,operation,,,,,0.9650421222246165,0.9650421222246165,0.0
Bulb Switcher_nobug,../data/formatted/buggy_codes/Bulb Switcher_nobug.java,../data/formatted/correct_codes/Bulb Switcher.java,../data/formatted/debugged_codes_f_n/Bulb Switcher_nobug.java,nobug,,,,,0.5705575849955902,0.4629247940671195,-0.10763279092847067
Bulls and Cows_value,../data/formatted/buggy_codes/Bulls and Cows_value.java,../data/formatted/correct_codes/Bulls and Cows.java,../data/formatted/debugged_codes_f_n/Bulls and Cows_value.java,value,,,,,0.9346876139639714,0.9404320519896341,0.0057444380256627126
Burst Balloons_character,../data/formatted/buggy_codes/Burst Balloons_character.java,../data/formatted/correct_codes/Burst Balloons.java,../data/formatted/debugged_codes_f_n/Burst Balloons_character.java,character,,,,,0.9465448612886426,0.9476325038896145,0.0010876426009719387
Calculate Amount Paid in Taxes_condition,../data/formatted/buggy_codes/Calculate Amount Paid in Taxes_condition.java,../data/formatted/correct_codes/Calculate Amount Paid in Taxes.java,../data/formatted/debugged_codes_f_n/Calculate Amount Paid in Taxes_condition.java,condition,,,,,0.8748994096289546,0.9031818884254521,0.02828247879649748
Calculate Digit Sum of a String_condition,../data/formatted/buggy_codes/Calculate Digit Sum of a String_condition.java,../data/formatted/correct_codes/Calculate Digit Sum of a String.java,../data/formatted/debugged_codes_f_n/Calculate Digit Sum of a String_condition.java,condition,,,,,0.9175547504840086,0.844967166807955,-0.07258758367605356
Calculate Money in Leetcode Bank_nobug,../data/formatted/buggy_codes/Calculate Money in Leetcode Bank_nobug.java,../data/formatted/correct_codes/Calculate Money in Leetcode Bank.java,../data/formatted/debugged_codes_f_n/Calculate Money in Leetcode Bank_nobug.java,nobug,,,,,0.9404042659354432,0.7132616504798246,-0.22714261545561865
Camelcase Matching_value,../data/formatted/buggy_codes/Camelcase Matching_value.java,../data/formatted/correct_codes/Camelcase Matching.java,../data/formatted/debugged_codes_f_n/Camelcase Matching_value.java,value,,,,,0.8824168683236308,0.718665199518199,-0.1637516688054318
Can Convert String in K Moves_condition,../data/formatted/buggy_codes/Can Convert String in K Moves_condition.java,../data/formatted/correct_codes/Can Convert String in K Moves.java,../data/formatted/debugged_codes_f_n/Can Convert String in K Moves_condition.java,condition,,,,,0.9127815108809725,0.8959718968155508,-0.016809614065421696
Can I Win_character,../data/formatted/buggy_codes/Can I Win_character.java,../data/formatted/correct_codes/Can I Win.java,../data/formatted/debugged_codes_f_n/Can I Win_character.java,character,,,,,0.9252013738092288,0.9408725509379154,0.015671177128686598
Can Make Arithmetic Progression From Sequence_operation,../data/formatted/buggy_codes/Can Make Arithmetic Progression From Sequence_operation.java,../data/formatted/correct_codes/Can Make Arithmetic Progression From Sequence.java,../data/formatted/debugged_codes_f_n/Can Make Arithmetic Progression From Sequence_operation.java,operation,,,,,0.9047538121420287,0.8917617987082272,-0.012992013433801408
Can Make Palindrome from Substring_nobug,../data/formatted/buggy_codes/Can Make Palindrome from Substring_nobug.java,../data/formatted/correct_codes/Can Make Palindrome from Substring.java,../data/formatted/debugged_codes_f_n/Can Make Palindrome from Substring_nobug.java,nobug,,,,,0.9519362276665353,0.5393512288401163,-0.41258499882641897
Can Place Flowers_condition,../data/formatted/buggy_codes/Can Place Flowers_condition.java,../data/formatted/correct_codes/Can Place Flowers.java,../data/formatted/debugged_codes_f_n/Can Place Flowers_condition.java,condition,,,,,0.8924824097636127,0.8549979626583016,-0.03748444710531107
Can You Eat Your Favorite Candy on Your Favorite Day_character,../data/formatted/buggy_codes/Can You Eat Your Favorite Candy on Your Favorite Day_character.java,../data/formatted/correct_codes/Can You Eat Your Favorite Candy on Your Favorite Day.java,../data/formatted/debugged_codes_f_n/Can You Eat Your Favorite Candy on Your Favorite Day_character.java,character,,,,,0.9465617026609882,0.9669651203556671,0.020403417694678905
Candy_character,../data/formatted/buggy_codes/Candy_character.java,../data/formatted/correct_codes/Candy.java,../data/formatted/debugged_codes_f_n/Candy_character.java,character,,,,,0.9203212897140085,0.40429265524237534,-0.5160286344716332
Capacity To Ship Packages Within D Days_character,../data/formatted/buggy_codes/Capacity To Ship Packages Within D Days_character.java,../data/formatted/correct_codes/Capacity To Ship Packages Within D Days.java,../data/formatted/debugged_codes_f_n/Capacity To Ship Packages Within D Days_character.java,character,,,,,0.9080721050418389,0.91486687586671,0.006794770824871121
Capitalize the Title_index,../data/formatted/buggy_codes/Capitalize the Title_index.java,../data/formatted/correct_codes/Capitalize the Title.java,../data/formatted/debugged_codes_f_n/Capitalize the Title_index.java,index,,,,,0.871614563769818,0.9128833998185135,0.04126883604869547
Car Fleet II_value,../data/formatted/buggy_codes/Car Fleet II_value.java,../data/formatted/correct_codes/Car Fleet II.java,../data/formatted/debugged_codes_f_n/Car Fleet II_value.java,value,,,,,0.934517578323286,0.8985054591620543,-0.036012119161231704
Car Fleet_value,../data/formatted/buggy_codes/Car Fleet_value.java,../data/formatted/correct_codes/Car Fleet.java,../data/formatted/debugged_codes_f_n/Car Fleet_value.java,value,,,,,0.8895050709144449,0.8992897402524451,0.009784669338000263
Car Pooling_character,../data/formatted/buggy_codes/Car Pooling_character.java,../data/formatted/correct_codes/Car Pooling.java,../data/formatted/debugged_codes_f_n/Car Pooling_character.java,character,,,,,0.8905573685133501,0.9176295656426077,0.02707219712925757
Cat and Mouse II_character,../data/formatted/buggy_codes/Cat and Mouse II_character.java,../data/formatted/correct_codes/Cat and Mouse II.java,../data/formatted/debugged_codes_f_n/Cat and Mouse II_character.java,character,,,,,0.9494082625055471,0.7848912038413368,-0.1645170586642103
Cat and Mouse_value,../data/formatted/buggy_codes/Cat and Mouse_value.java,../data/formatted/correct_codes/Cat and Mouse.java,../data/formatted/debugged_codes_f_n/Cat and Mouse_value.java,value,,,,,0.9677568736264743,0.9353785873386051,-0.03237828628786921
Cells in a Range on an Excel Sheet_character,../data/formatted/buggy_codes/Cells in a Range on an Excel Sheet_character.java,../data/formatted/correct_codes/Cells in a Range on an Excel Sheet.java,../data/formatted/debugged_codes_f_n/Cells in a Range on an Excel Sheet_character.java,character,,,,,0.9399349726164254,0.8678762524175058,-0.07205872019891968
Cells with Odd Values in a Matrix_index,../data/formatted/buggy_codes/Cells with Odd Values in a Matrix_index.java,../data/formatted/correct_codes/Cells with Odd Values in a Matrix.java,../data/formatted/debugged_codes_f_n/Cells with Odd Values in a Matrix_index.java,index,,,,,0.9022069307585772,0.7592274921478823,-0.14297943861069484
Chalkboard XOR Game_operation,../data/formatted/buggy_codes/Chalkboard XOR Game_operation.java,../data/formatted/correct_codes/Chalkboard XOR Game.java,../data/formatted/debugged_codes_f_n/Chalkboard XOR Game_operation.java,operation,,,,,0.9325786527633557,0.9325786527633557,0.0
Champagne Tower_condition,../data/formatted/buggy_codes/Champagne Tower_condition.java,../data/formatted/correct_codes/Champagne Tower.java,../data/formatted/debugged_codes_f_n/Champagne Tower_condition.java,condition,,,,,0.9354691024193977,0.9214841941798738,-0.013984908239523919
Change Minimum Characters to Satisfy One of Three Conditions_operation,../data/formatted/buggy_codes/Change Minimum Characters to Satisfy One of Three Conditions_operation.java,../data/formatted/correct_codes/Change Minimum Characters to Satisfy One of Three Conditions.java,../data/formatted/debugged_codes_f_n/Change Minimum Characters to Satisfy One of Three Conditions_operation.java,operation,,,,,0.9514840097002122,0.9425014865540821,-0.008982523146130128
Cheapest Flights Within K Stops_condition,../data/formatted/buggy_codes/Cheapest Flights Within K Stops_condition.java,../data/formatted/correct_codes/Cheapest Flights Within K Stops.java,../data/formatted/debugged_codes_f_n/Cheapest Flights Within K Stops_condition.java,condition,,,,,0.9299934019951998,0.26010533728560986,-0.66988806470959
Check Array Formation Through Concatenation_nobug,../data/formatted/buggy_codes/Check Array Formation Through Concatenation_nobug.java,../data/formatted/correct_codes/Check Array Formation Through Concatenation.java,../data/formatted/debugged_codes_f_n/Check Array Formation Through Concatenation_nobug.java,nobug,,,,,0.8734188458140097,0.3128223758840965,-0.5605964699299133
Check Completeness of a Binary Tree_condition,../data/formatted/buggy_codes/Check Completeness of a Binary Tree_condition.java,../data/formatted/correct_codes/Check Completeness of a Binary Tree.java,../data/formatted/debugged_codes_f_n/Check Completeness of a Binary Tree_condition.java,condition,,,,,0.7849140245571871,0.6793798290269376,-0.10553419553024945
Check Distances Between Same Letters_value,../data/formatted/buggy_codes/Check Distances Between Same Letters_value.java,../data/formatted/correct_codes/Check Distances Between Same Letters.java,../data/formatted/debugged_codes_f_n/Check Distances Between Same Letters_value.java,value,,,,,0.9122202394507062,0.7822733409054823,-0.1299468985452239
Check if a Parentheses String Can Be Valid_operation,../data/formatted/buggy_codes/Check if a Parentheses String Can Be Valid_operation.java,../data/formatted/correct_codes/Check if a Parentheses String Can Be Valid.java,../data/formatted/debugged_codes_f_n/Check if a Parentheses String Can Be Valid_operation.java,operation,,,,,0.912518347182397,0.912518347182397,0.0
Check If a String Can Break Another String_value,../data/formatted/buggy_codes/Check If a String Can Break Another String_value.java,../data/formatted/correct_codes/Check If a String Can Break Another String.java,../data/formatted/debugged_codes_f_n/Check If a String Can Break Another String_value.java,value,,,,,0.8957535632112736,0.850504459560015,-0.04524910365125867
Check If a String Contains All Binary Codes of Size K_operation,../data/formatted/buggy_codes/Check If a String Contains All Binary Codes of Size K_operation.java,../data/formatted/correct_codes/Check If a String Contains All Binary Codes of Size K.java,../data/formatted/debugged_codes_f_n/Check If a String Contains All Binary Codes of Size K_operation.java,operation,,,,,0.9154699583520297,0.8958037594976233,-0.019666198854406458
